genero,nome,data_nascimento,presença_plenario,ausencia_justificada_plenario,ausencia_plenario,presenca_comissao,ausencia_justificada_comissao,ausencia_comissao,salario_bruto_par,quant_viagem,gasto_total_par,gasto_jan_par,gasto_fev_par,gasto_mar_par,gasto_abr_par,gasto_maio_par,gasto_junho_par,gasto_jul_par,gasto_agosto_par,gasto_set_par,gasto_out_par,gasto_nov_par,gasto_dez_par,gasto_jan_gab,gasto_fev_gab,gasto_mar_gab,gasto_abr_gab,gasto_maio_gab,gasto_junho_gab,gasto_jul_gab,gasto_agosto_gab,gasto_set_gab,gasto_out_gab,gasto_nov_gab,gasto_dez_gab,gasto_total_gab
M,NEREU CRISPIM,21/07/1963,76,15,1,36,16,14,"33.763,00",0,"421.208,83","52.892,77","67.730,02","46.926,51","36.681,89","35.764,37","43.612,55","21.861,94","16.947,45","12.990,65","84.534,84","1.265,84",0,109332.85,110197.3,111617.15,111498.26,111444.57,109844.51,108850.5,107832.63,108701.27,108613.75,0,0,1097932.79
M,MISAEL ARTUR FERREIRA VARELLA,27/11/1959,72,16,4,2,2,9,"33.763,00",0,"299.785,19","40.550,65","28.772,67","40.433,83","36.515,71","55.694,58","22.863,70","26.098,84","9.549,21","6.139,63","32.867,48","298,89",0,111649.87,111538.32,111538.32,111538.32,111538.32,111538.32,111538.32,111538.32,111463.71,109877.65,0,0,1113759.47
M,NEY LEPREVOST NETO,26/10/1973,58,6,2,51,4,0,"33.763,00",0,"250.300,45","28.018,44","32.989,51","37.760,39","35.739,57","26.480,21","19.925,20","69.342,63","44,50",0,0,0,0,0.0,0.0,0.0,76475.21,102555.61,109080.88,109944.25,111055.51,110166.27,111194.37,0,0,730472.1
M,NEWTON CARDOSO JUNIOR,11/11/1979,85,1,6,25,1,12,"33.763,00",1,"282.055,82","62.781,95","58.116,52","45.506,36","30.662,50","33.316,42","24.375,56","21.306,96","5.675,41","213,73","73,61","26,80",0,111046.4,110209.9,111152.64,110209.9,110209.9,110104.96,108206.02,109148.38,109148.38,108993.02,0,0,1098429.5
M,NEUCIMAR FERREIRA FRAGA,26/06/1966,87,1,4,68,0,7,"33.763,00",1,"361.685,36","34.545,81","33.612,52","49.730,98","55.029,76","67.613,75","35.393,03","21.575,54","12.366,55","10.463,83","38.694,76","2.658,83",0,111368.66,111040.46,111107.83,111107.83,109270.87,107980.3,110501.19,110501.19,107478.78,108566.32,0,0,1098923.4300000002
M,ANTONIO CARLOS NICOLETTI,21/07/1981,75,1,16,59,0,31,"33.763,00",0,"372.953,96","38.016,72","67.484,95","68.546,23","46.662,93","44.145,52","29.902,09","21.903,43","14.408,35","16.165,84","24.630,72","1.087,18",0,106715.96,104753.67,100268.19,104648.11,102051.33,104582.59,104199.41,104950.39,104708.15,104708.15,0,0,1041585.9500000001
M,NILTO IGNACIO TATTO,31/07/1963,87,4,1,28,4,17,"33.763,00",1,"343.362,50","21.771,11","30.106,02","49.511,22","34.833,12","65.168,75","26.285,28","25.096,49","26.593,94","14.143,77","37.174,67","12.678,13",0,111240.1,111304.77,111477.66,111477.66,111477.66,111477.66,111477.66,111477.66,111477.66,111477.66,0,0,1114366.1500000001
M,NILSON PINTO DE OLIVEIRA,25/03/1952,77,0,15,26,0,39,"33.763,00",0,"340.817,41","39.664,04","46.872,66","56.655,20","37.457,02","35.301,13","36.143,13","32.546,53","26.440,59","14.982,99","14.304,13","449,99",0,111368.62,111368.62,111368.62,109207.75,109771.77,111671.95,111671.95,110439.24,109852.23,105380.71,0,0,1102101.46
M,NIVALDO FERREIRA DE ALBUQUERQUE NETO,07/01/1988,67,10,15,3,5,19,"33.763,00",0,"394.279,73","51.142,75","32.527,80","37.455,06","44.128,80","45.988,02","40.122,75","36.721,32","36.428,86","25.644,56","44.119,81",0,0,109956.52,110816.48,110816.48,110816.48,110816.48,110835.89,111538.32,111538.32,111538.32,109870.03,0,0,1108543.32
M,ODAIR JOSÉ DA CUNHA,18/06/1976,83,6,3,10,1,4,"33.763,00",0,"312.278,47","55.346,62","34.653,62","37.546,58","42.542,21","34.172,80","29.794,44","18.443,73","32.816,78","7.463,12","18.905,38","593,19",0,111079.82,110852.83,110852.83,109882.9,111168.04,110621.09,105404.52,110351.88,111192.48,111192.48,0,0,1102598.87
M,ONYX DORNELLES LORENZONI,03/10/1954,54,0,15,11,0,15,"33.763,00",0,"146.437,17","2.593,42","28.196,18","26.612,67","21.776,63","21.981,35","21.195,51","7.837,63","15.591,09","652,69",0,0,0,0.0,0.0,1497.48,80959.97,107801.6,110926.9,98786.99,82200.32,78655.54,82876.18,0,0,643704.98
M,OLIVAL HENRIQUE MARQUES DE SOUZA,09/01/1982,81,6,5,14,1,21,"33.763,00",0,"348.705,13","64.969,14","46.736,63","44.780,36","30.622,11","46.335,41","33.972,17","36.328,22","102,58","52,03","44.758,25","48,23",0,111623.31,111623.31,109592.61,111004.98,111649.12,111623.31,111623.31,111623.31,111623.31,109374.82,0,0,1111361.3900000001
M,ORLANDO SILVA DE JESUS JUNIOR,27/05/1971,86,6,0,55,2,29,"33.763,00",1,"347.684,93","34.078,45","50.115,29","48.011,52","36.761,90","35.143,24","42.254,79","31.343,85","29.333,12","17.559,57","22.948,20","135,00",0,111617.03,111617.03,111617.03,111617.03,111617.03,110482.75,110592.71,110092.96,111501.8,110935.34,0,0,1111690.71
M,OSIRES RODRIGUES DAMASO,16/04/1963,53,4,3,28,7,10,"33.763,00",0,"257.099,87","31.408,43","40.910,15","58.301,89","73.416,69","21.231,60","1.370,50","28.450,28","2.010,33",0,0,0,0,110263.55,111361.15,110459.82,110403.44,108465.34,105166.62,104902.35,104902.35,106842.2,107140.64,0,0,1079907.46
M,OSMAR JOSÉ SERRAGLIO,23/05/1948,90,2,0,18,1,5,"33.763,00",0,"322.631,42","19.077,70","29.207,40","26.130,41","20.067,80","44.531,69","51.037,47","44.790,12","55.420,83","11.647,40","19.012,20","1.708,40",0,102045.23,102045.23,102373.18,107128.41,107128.41,111455.77,111604.99,111604.99,111604.99,111604.99,0,0,1078596.1900000002
M,OSSESIO JOSE DA SILVA,09/12/1954,91,0,1,40,0,24,"33.763,00",0,"347.749,81","22.856,08","32.967,51","44.885,09","44.251,03","42.878,97","36.165,64","32.571,00","36.167,25","24.417,17","28.495,13","2.094,94",0,95126.13,100049.61,100049.61,101155.61,107399.42,109451.62,109451.62,109451.62,109451.62,107193.99,0,0,1048780.85
M,OSMAR GASPARINI TERRA,18/02/1950,78,13,1,51,19,1,"33.763,00",0,"357.380,78","33.397,85","46.176,89","34.640,39","49.625,96","53.227,35","32.297,67","37.884,20","36.597,23","10.760,37","15.804,50","6.968,37",0,109825.73,111653.7,111653.7,111653.7,111653.7,111406.01,110461.51,111544.56,111544.56,111544.56,0,0,1112941.7300000002
M,OTONI MOURA DE PAULO JUNIOR,22/11/1976,84,4,4,22,5,10,"33.763,00",0,"315.436,39","29.251,54","38.621,21","35.407,31","38.157,30","34.241,98","39.525,24","32.193,49","28.983,36","14.438,89","24.616,07",0,0,111344.26,111344.26,103979.14,109309.25,108218.25,109698.65,110326.95,111397.23,108096.55,111000.79,0,0,1094715.3299999998
M,OTTO ROBERTO MENDONÇA DE ALENCAR FILHO,07/07/1977,85,7,0,38,3,5,"33.763,00",0,"330.138,13","28.191,31","32.661,13","41.179,54","35.834,47","40.153,83","38.194,37","35.104,11","30.226,34","27.484,62","19.263,73","1.844,68",0,111077.82,111077.82,111077.82,111077.82,111077.82,111077.82,111077.82,111077.82,111077.82,111077.82,0,0,1110778.2000000004
M,JOSE OTACI BARROSO DO NASCIMENTO,18/08/1977,74,4,14,9,3,36,"33.763,00",0,"376.012,81","34.097,64","49.392,31","48.210,97","34.983,27","71.884,29","52.613,86","34.187,15","24.172,09","19.176,44","7.294,79",0,0,110634.47,110634.47,111461.19,104089.69,105399.95,109079.92,98027.86,102477.45,105600.39,103322.14,0,0,1060727.53
M,LUIZ CARLOS GOMES DOS SANTOS JUNIOR,16/08/1979,54,6,8,22,7,29,"33.763,00",0,"319.812,15","60.278,28","45.102,92","59.103,24","25.424,98","22.413,28","4.801,02","102.688,43",0,0,0,0,0,0.0,0.0,0.0,99490.98,111544.01,111370.3,111559.83,111589.2,111555.3,111553.57,0,0,768663.19
M,LUIZ GOULARTE ALVES,06/06/1962,83,6,3,79,3,4,"33.763,00",0,"288.427,80","17.529,81","25.209,26","29.794,99","33.767,73","60.114,45","51.834,55","20.110,94","22.280,94","15.181,93","11.105,50","1.497,70",0,108232.4,109781.35,109900.5,109900.5,109900.5,109900.5,108325.93,109537.14,109900.5,109900.5,0,0,1095279.8199999998
M,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,10/12/1977,92,0,0,58,0,1,"33.763,00",0,"270.984,21","31.403,73","29.475,83","44.044,70","36.275,81","37.791,57","25.474,97","22.228,02","13.587,63","12.264,36","18.437,59",0,0,111586.85,109394.7,110910.09,111665.82,111665.82,111665.82,111338.69,111132.04,111132.04,104252.59,0,0,1104744.4600000002
M,LUIZ CARLOS MOTTA,24/04/1959,84,0,8,25,0,25,"33.763,00",0,"205.688,55","14.042,14","18.661,32","27.321,30","27.399,17","56.728,50","17.013,50","17.082,53","5.413,05","9.042,24","12.724,51","260,29",0,111398.85,111398.85,111398.85,111398.85,111398.85,111354.57,110070.44,110070.44,110070.44,106977.65,0,0,1105537.7899999998
M,LUIZ HILOSHI NISHIMORI,09/04/1949,70,19,3,19,6,7,"33.763,00",1,"330.074,38","26.662,66","40.716,70","40.962,20","48.292,97","35.368,39","19.045,34","23.509,88","23.445,46","13.016,89","59.053,89",0,0,110729.39,107428.89,110412.97,111629.27,111629.27,111629.27,111629.27,111586.42,111629.27,111629.27,0,0,1109933.29
M,MARCEL VAN HATTEM,08/11/1985,92,0,0,73,13,4,"33.763,00",1,"99.403,16","8.123,69","12.211,18","14.110,85","12.804,33","14.137,18","10.989,52","6.481,38","8.305,85","1.594,95","9.969,54","674,69",0,59210.65,74561.08,77565.06,86027.94,88136.42,88475.3,88365.7,66535.02,50212.88,50212.88,0,0,729302.9299999999
M,MARCELO HENRIQUE TEIXEIRA DIAS,16/02/1974,82,0,10,12,0,5,"33.763,00",0,"302.309,79","30.085,79","36.472,63","48.468,84","34.529,84","42.150,69","25.388,43","21.373,22","20.519,82","20.596,13","22.114,84","609,56",0,110549.48,110549.48,110549.48,110549.48,110453.99,109913.41,111574.63,110366.56,109791.29,109791.29,0,0,1104089.09
M,VITOR HUGO DE ARAUJO ALMEIDA,31/05/1977,87,5,0,3,0,0,"33.763,00",0,"248.371,66","16.432,60","26.263,43","32.192,06","24.370,73","53.974,90","20.455,63","20.521,90","18.883,41","19.878,69","14.201,72","1.196,59",0,107407.57,103693.97,109197.36,107703.17,109899.43,101572.63,102809.45,106773.19,109126.21,111653.64,0,0,1069836.6199999999
M,LUIZ PHILIPPE DE ORLEANS BRAGANÇA,03/04/1969,83,0,9,26,0,7,"33.763,00",0,"237.438,20","19.234,16","41.336,91","21.511,75","44.161,20","47.173,05","7.449,77","24.167,48","10.538,27","769,81","21.095,80",0,0,80014.24,80014.24,78351.82,77614.0,88736.9,88736.9,87317.09,86046.97,84982.14,84982.14,0,0,836796.4400000001
M,MARCELO CALERO FARIA GARCIA,07/07/1982,65,5,0,52,7,23,"33.763,00",0,"194.810,31","1,10","29.402,30","28.404,63","33.524,41","20.206,58","29.621,93","26.800,12","25.672,41","1.176,83",0,0,0,0.0,23880.29,3594.88,49213.63,59918.95,67197.14,73698.14,80943.09,86692.72,89528.34,0,0,534667.1799999999
M,MARCELO PIRES MORAES,07/08/1979,87,3,2,16,3,16,"33.763,00",0,"221.446,17","15.903,33","44.958,34","24.488,41","24.420,07","33.677,36","32.417,15","26.539,86","4.190,21","4.950,67","9.900,77",0,0,108976.88,107192.46,110469.44,111026.25,109177.45,111653.48,111653.48,111653.48,105897.43,103044.72,0,0,1090745.0699999998
M,JOSÉ MARCELO DO NASCIMENTO NILO,26/04/1955,80,6,6,13,2,0,"33.763,00",0,"368.635,59","61.106,10","34.937,85","36.268,18","40.958,43","35.389,33","43.742,38","26.510,69","33.743,64","26.004,96","25.512,62","4.461,41",0,111617.25,111617.25,111617.25,111617.25,111617.25,111617.25,111617.25,111617.25,111617.25,111617.25,0,0,1116172.5
M,MARCELO RIBEIRO FREIXO,12/04/1967,87,0,5,4,0,14,"33.763,00",0,"229.992,13","25.371,50","37.740,75","19.009,57","39.407,40","37.663,26","20.187,89","24.073,45","6.438,59","3.826,90","16.272,82",0,0,109763.04,108881.53,107855.63,110816.54,106834.03,107170.93,111113.71,105198.94,100500.32,100512.4,0,0,1068647.0699999998
M,MARCELO GUILHERME DE ARO FERREIRA,12/06/1987,84,3,5,10,2,47,"33.763,00",0,"331.256,69","26.986,31","36.645,34","47.099,34","36.707,50","41.663,07","44.619,68","30.286,71","26.697,75","23.922,88","14.890,89","1.737,22",0,106502.04,111068.56,111653.48,104573.06,103998.48,103998.48,108171.78,109020.22,111580.78,110200.13,0,0,1080767.01
M,MARCELO RAMOS RODRIGUES,29/08/1973,82,8,2,2,0,7,"33.763,00",0,"423.392,28","20.242,76","39.354,81","57.067,23","41.462,69","41.579,55","62.349,92","61.760,73","26.114,33","23.392,50","49.853,80","213,96",0,111617.27,110137.0,111465.63,108808.39,109386.03,111155.67,111295.59,109732.76,110023.99,111617.28,0,0,1105239.61
M,MARCIO LUIZ ALVINO DE SOUZA,14/06/1969,92,0,0,3,0,2,"33.763,00",0,"134,51","0,65","10,41","24,07","12,54","20,48","24,95","21,49","16,96","2,96",0,0,0,111659.72,109690.06,111659.72,110429.57,111392.82,109744.53,99030.68,98700.75,100771.53,101884.9,0,0,1064964.28
M,MÁRCIO DA SILVEIRA LABRE,27/02/1974,88,2,2,40,0,15,"33.763,00",0,"259.184,89","31.765,87","30.612,66","44.672,56","38.731,34","39.322,53","28.005,00","17.658,24","14.921,61","10.479,54","2.959,53","56,01",0,110430.7,111602.13,111624.11,110842.85,111612.93,111659.5,111035.13,111271.52,111646.42,111429.65,0,0,1113154.94
M,MARCIO DELLA VALLE BIOLCHI,23/05/1979,82,8,2,1,0,7,"33.763,00",0,"328.745,98","29.839,52","27.502,09","37.568,05","60.835,16","62.647,47","28.392,17","39.477,13","22.006,65","9.774,70","9.645,25","1.057,79",0,111398.83,111398.83,111313.13,110867.47,111082.43,107055.29,104805.27,104805.27,104805.27,104805.27,0,0,1082337.06
M,MÁRCIO JERRY SARAIVA BARROSO,14/11/1966,63,2,3,21,0,14,"33.763,00",0,"168.049,18","20.971,05","47.522,26","31.931,29","25.964,48","19.440,27","14.973,54","6.427,26","819,03",0,0,0,0,0.0,0.0,0.0,71249.98,96777.84,101748.27,109177.73,108910.83,109376.66,111277.48,0,0,708518.79
M,PEDRO AUGUSTO PALARETI,08/05/1963,58,30,4,0,0,0,"33.763,00",0,"367.916,48","45.002,25","41.793,92","40.476,10","35.738,01","40.011,13","27.595,55","37.061,80","25.670,21","26.876,43","47.691,08",0,0,111303.15,110591.43,108880.91,110241.85,108844.1,110633.34,111623.25,108056.54,110241.43,109098.65,0,0,1099514.65
M,PEDRO OLIVEIRA CUNHA LIMA,15/08/1988,39,0,4,0,0,1,"33.763,00",0,"54.842,81","15.105,40","6.552,71","19.551,73","4.675,93","7.482,04","744,31","730,69",0,0,0,0,0,102779.29,102779.29,103224.64,109682.19,109459.52,109682.19,103892.66,102779.29,102779.29,102779.29,0,0,1049837.65
M,PEDRO LUCAS ANDRADE FERNANDES RIBEIRO,01/11/1979,81,10,1,45,8,12,"33.763,00",0,"382.136,72","35.356,92","46.331,54","47.765,23","40.146,04","35.975,34","30.438,93","45.067,84","23.587,48","20.171,86","43.119,46","14.176,08",0,111508.09,111508.09,111508.09,111508.09,109984.78,111508.09,111508.09,111508.09,111508.09,111508.09,0,0,1113557.5899999999
M,PEDRO DEBONI LUPION MELLO,04/06/1983,80,9,3,62,1,6,"33.763,00",2,"310.649,76","6.990,56","44.793,64","46.634,00","51.461,51","41.298,48","35.147,53","27.135,20","18.926,03","17.431,98","20.830,83",0,0,111605.04,111605.04,111605.04,111605.04,105063.35,111605.04,111605.04,111605.04,111605.04,111605.04,0,0,1109508.7100000002
M,PEDRO FRANCISCO UCZAI,10/03/1963,82,9,1,48,12,31,"33.763,00",0,"311.583,40","32.367,32","27.996,85","29.187,49","18.046,24","52.327,88","47.932,03","39.574,89","34.048,81","9.759,62","19.368,58","973,69",0,111168.36,111574.57,111623.31,111623.31,111395.97,110426.54,111623.3,111623.3,111623.3,111623.3,0,0,1114305.2600000002
M,PEDRO PAULO CARVALHO TEIXEIRA,29/06/1972,63,0,5,15,0,12,"33.763,00",0,"251.007,52","51.163,43","42.918,65","43.675,67","42.675,89","12.939,06","27.396,36","30.238,46",0,0,0,0,0,0.0,0.0,0.0,25314.28,64406.44,81028.78,68927.62,64604.46,98824.28,81319.51,0,0,484425.37
M,PEDRO BANDARRA WESTPHALEN,19/12/1950,91,0,1,75,2,1,"33.763,00",0,"381.668,47","36.518,28","54.324,72","62.114,31","50.504,82","44.251,67","34.167,19","35.224,30","25.574,63","8.729,07","24.373,16","5.886,32",0,111526.25,111526.25,111526.25,111526.25,111526.25,111526.25,111526.25,111526.25,111526.25,111526.25,0,0,1115262.5
M,PEDRO TORRES BRANDÃO VILELA,01/05/1985,85,5,2,43,5,21,"33.763,00",0,"403.054,99","31.328,35","40.549,36","55.871,88","58.384,84","42.801,44","30.516,96","34.120,10","39.606,51","35.100,26","33.402,57","1.372,72",0,111574.73,111574.73,111574.73,111157.4,111574.72,111423.47,110673.83,110454.25,111568.59,111433.97,0,0,1113010.42
M,ANTÔNIO PINHEIRO NETO,30/05/1991,91,1,0,20,4,1,"33.763,00",0,"295.320,63","34.997,43","48.213,22","38.778,05","35.564,82","34.383,72","26.281,37","23.988,24","21.895,37","8.254,43","22.120,56","843,42",0,111556.62,111556.62,111556.62,107672.88,108716.69,110221.78,111520.27,111520.27,111520.27,111520.27,0,0,1107362.29
M,DARCI POMPEO DE MATTOS,12/07/1958,89,2,1,65,11,43,"33.763,00",0,"358.380,95","41.231,74","59.462,92","49.369,15","33.109,82","73.003,33","28.978,11","25.956,45","17.821,83","16.082,73","12.802,87","562,00",0,111204.69,111204.69,110681.07,110983.29,111198.62,111016.67,111016.67,111100.61,111392.73,111412.1,0,0,1111211.1400000001
M,ALCIDES RIBEIRO FILHO,25/10/1953,85,0,7,37,0,24,"33.763,00",0,"341.806,61","33.108,61","33.113,89","48.105,19","48.107,00","48.112,75","33.107,36","36.344,43","15.569,34","12.097,38","31.074,94","3.065,72",0,111586.87,111586.87,110799.1,108381.81,111671.93,110344.32,111671.93,111029.15,110343.52,110343.52,0,0,1107759.0199999998
M,ISRAEL MATOS BATISTA,02/05/1982,89,3,0,55,0,14,"33.763,00",0,"268.808,04","24.294,73","25.264,69","33.230,03","31.069,74","44.260,36","16.543,25","15.516,55","11.331,89","12.985,33","54.311,47",0,0,108657.06,109957.54,111581.39,106242.06,110968.15,108128.74,109508.43,111653.58,108724.61,111653.6,0,0,1097075.16
M,RAFAEL HUETE DA MOTTA,15/08/1986,80,5,7,27,4,21,"33.763,00",0,"258.446,05","22.061,25","20.987,07","32.044,73","47.323,12","38.481,01","19.788,15","28.425,17","12.569,51","12.955,13","20.480,35","3.330,56",0,111611.09,111611.06,111611.06,111611.06,111611.06,111611.06,111611.06,111611.06,111611.06,111611.06,0,0,1116110.6300000001
M,JOZIEL FERREIRA CARLOS,22/04/1966,88,0,4,35,0,42,"33.763,00",0,"337.587,74","26.284,98","21.925,42","46.651,94","55.224,11","45.817,36","25.815,11","24.873,87","32.404,12","21.329,86","35.691,44","1.569,53",0,110786.15,110786.15,110786.15,110786.15,111298.81,110023.45,111617.14,111033.65,111084.56,95020.46,0,0,1093222.67
M,RAIMUNDO MAGALHÃES COSTA,09/03/1961,77,10,5,25,8,13,"33.763,00",0,"385.733,94","31.247,01","33.852,56","35.730,14","54.251,36","59.847,83","39.948,97","38.881,38","37.224,96","30.425,51","23.741,54","582,68",0,109381.85,111443.89,110344.94,107265.94,110092.7,110034.01,111291.2,110355.3,111665.71,111572.77,0,0,1103448.3099999998
M,RAUL JEAN LOUIS HENRY JÚNIOR,06/06/1964,86,6,0,36,6,21,"33.763,00",0,"294.011,61","38.165,25","29.302,36","32.016,22","39.228,39","44.657,47","34.719,45","33.058,24","17.205,35","5.575,16","15.158,34","4.925,38",0,111611.04,111611.04,111611.04,111611.04,111611.04,111611.04,111611.04,111611.04,111611.04,111611.04,0,0,1116110.4000000001
M,REGINALDO LÁZARO DE OLIVEIRA LOPES,02/04/1973,77,15,0,4,5,55,"33.763,00",0,"284.845,43","22.866,69","27.219,10","59.587,46","50.048,57","49.989,97","35.479,55","19.697,60","15.557,40","2.969,06","1.377,71","52,32",0,108026.25,109022.78,111193.01,111289.68,111289.68,111083.64,105108.61,107364.31,111138.02,109639.57,0,0,1095155.55
M,RENILDO VASCONCELOS CALHEIROS,20/04/1959,74,18,0,5,14,50,"33.763,00",0,"283.393,10","25.389,44","33.981,63","32.409,64","32.538,33","33.726,63","37.650,53","30.620,56","25.957,77","19.988,78","9.601,72","1.528,07",0,110852.8,110852.8,109867.21,107453.52,108361.91,110816.41,110388.48,110325.08,110325.08,110325.08,0,0,1099568.3699999999
M,RICARDO JOSÉ MAGALHÃES BARROS,15/11/1959,85,7,0,27,4,12,"33.763,00",1,"289.209,52","31.383,94","29.984,02","33.975,37","38.325,55","31.338,43","31.141,41","40.542,02","28.929,56","8.765,20","14.824,02",0,0,110792.29,109833.02,109637.04,109134.1,106128.07,104534.79,103324.87,103658.88,103658.88,105536.16,0,0,1066238.1
M,RICARDO CORREA DE BARROS,27/10/1959,82,8,2,16,3,8,"33.763,00",0,"248.605,56","34.114,07","35.083,65","35.897,10","47.538,24","47.361,51","22.483,72","14.839,35","3.821,91","2.615,91","4.320,06","530,04",0,111449.81,111363.0,111585.6,110962.81,111421.42,111065.11,110412.97,111435.17,110878.73,111477.81,0,0,1112052.43
M,JOÃO CARLOS SIQUEIRA,28/02/1967,89,0,3,104,0,16,"33.763,00",0,"339.556,48","18.732,03","37.477,94","36.322,55","44.831,86","54.192,78","54.866,82","25.266,73","20.811,94","30.550,84","16.502,99",0,0,111635.71,111635.71,111635.71,111621.16,111599.34,111599.34,111599.34,110786.91,111599.34,111650.98,0,0,1115363.54
M,RICARDO IZAR JUNIOR,01/08/1968,82,2,8,10,1,9,"33.763,00",0,"318.098,30","21.993,12","26.040,58","36.284,07","34.496,42","82.039,32","25.193,31","14.757,52","10.691,35","11.857,99","54.744,62",0,0,111574.72,111565.62,111631.28,111653.59,111355.92,111556.47,111563.15,111599.55,111580.77,111624.79,0,0,1115705.86
M,RICARDO ZANATTA GUIDI,28/09/1977,92,0,0,27,2,11,"33.763,00",0,"212.087,75","20.891,82","27.553,59","25.787,02","36.603,04","34.612,26","34.669,08","20.256,07","1.117,85","489,75","9.491,30","615,97",0,111665.83,111665.83,111665.83,110702.58,111665.83,111665.83,111665.83,111665.83,111665.83,111665.83,0,0,1115695.0499999998
M,GILDENEMIR DE LIMA SOUSA,08/11/1971,74,4,14,12,3,18,"33.763,00",0,"316.273,65","21.687,15","23.939,17","27.502,58","30.200,89","41.443,63","96.284,55","18.286,41","23.625,66","20.193,95","13.109,66",0,0,111416.98,111416.98,111416.98,111416.98,111211.51,111113.67,111113.67,109524.41,111604.98,111604.98,0,0,1111841.1400000001
M,FRANCISCO EURICO DA SILVA,12/09/1962,86,3,3,36,2,2,"33.763,00",0,"344.292,98","14.408,85","34.580,27","34.975,76","61.812,66","34.367,09","44.384,17","39.009,40","33.133,99","26.233,24","21.210,64","176,91",0,111617.15,111617.14,111617.12,111617.12,111617.12,111160.97,110300.06,109687.41,110073.19,110009.89,0,0,1109317.17
M,MANOEL ISIDORIO DE SANTANA JUNIOR,28/07/1962,89,3,0,28,4,21,"33.763,00",0,"122.162,55","18.985,98","7.305,20","24.819,70","17.539,09","17.263,62","14.958,11","9.351,19","6.767,24","5.107,26","65,16",0,0,107571.53,110759.99,109535.1,109059.48,111629.57,111629.57,110968.2,109579.33,109579.33,109579.33,0,0,1099891.43
M,MARCO ANTÔNIO FELICIANO,12/10/1972,85,7,0,38,6,6,"33.763,00",1,"250.282,69","16.409,30","15.313,17","26.204,50","22.449,14","40.447,31","43.250,46","33.839,75","21.664,84","14.490,61","16.213,61",0,0,111368.34,104360.16,111368.34,110321.79,111368.34,109798.51,107823.56,111368.34,111368.34,111368.34,0,0,1100514.06
M,PATRUS ANANIAS DE SOUZA,26/01/1952,78,5,9,42,5,5,"33.763,00",0,"333.980,39","24.018,54","39.827,35","54.717,60","54.875,05","42.393,82","34.520,85","28.314,93","23.534,46","12.411,86","17.816,65","1.549,28",0,111471.79,111471.79,111471.79,111471.79,111471.79,111471.79,111471.79,111471.79,111471.79,111471.79,0,0,1114717.9000000001
M,PAULO ABI-ACKEL,21/06/1963,77,0,15,5,0,52,"33.763,00",0,"264.502,84","50.879,76","37.955,13","38.334,70","37.784,96","34.690,33","17.048,14","19.193,24","11.703,00","7.031,98","9.800,90","80,70",0,111538.31,110817.73,111004.47,111583.13,111604.58,111647.43,111647.43,110107.3,108838.96,108984.93,0,0,1107774.2699999998
M,PAULO FERNANDO DOS SANTOS,15/09/1957,73,19,0,6,8,5,"33.763,00",0,"222.771,27","17.870,27","16.725,90","32.875,97","39.024,79","33.319,95","22.766,87","23.531,76","13.785,48","14.270,34","8.103,75","496,19",0,111659.67,111659.67,111659.67,111659.67,111659.67,110842.8,111182.23,111659.67,111659.67,111659.67,0,0,1115302.3900000001
M,PAULO VELLOSO DANTAS AZI,14/01/1963,84,4,4,40,3,22,"33.763,00",0,"303.819,28","26.573,17","22.575,78","39.470,93","54.315,35","45.960,76","40.677,23","23.921,98","20.173,45","14.938,36","15.158,92","53,35",0,111653.56,111653.56,111653.56,111653.56,111653.56,105448.85,111501.94,84752.91,94178.04,94178.04,0,0,1048327.5800000002
M,PAULO PEREIRA DA SILVA,24/02/1956,46,46,0,2,13,11,"33.763,00",0,"308.553,28","29.383,01","37.602,30","44.450,75","46.446,53","47.674,81","19.088,84","19.977,90","19.527,49","16.302,91","27.225,40","873,34",0,111343.49,107820.9,105264.15,110968.98,111659.67,110813.89,110674.85,111659.67,111659.67,104410.83,0,0,1096276.1
M,PAULO EDUARDO MAESTRI BENGTSON,06/01/1974,74,18,0,36,13,32,"33.763,00",0,"368.252,83","24.899,76","55.324,78","58.443,02","35.093,13","30.445,65","25.398,99","50.948,77","12.321,28","10.877,93","39.272,42","25.227,10",0,111659.64,111659.64,111225.25,111659.64,111659.64,109864.15,111659.64,111659.64,111659.64,111659.64,0,0,1114366.52
M,PAULO EDUARDO LIMA MARTINS,20/04/1981,91,0,1,25,0,0,"33.763,00",0,"92.268,14","3.945,73","11.259,49","15.992,60","19.018,57","2.707,30","8.218,59","11.131,25","16.570,06","22,25","3.129,33","272,97",0,102152.26,98860.68,99214.26,106521.83,98007.37,89495.08,89495.08,93465.44,98709.04,101241.43,0,0,977162.47
M,PAULO ROBERTO FREIRE DA COSTA,14/02/1955,74,8,10,21,2,9,"33.763,00",0,"202.039,52","28.123,72","40.814,59","36.407,71","19.783,12","41.182,90","7.628,08","363,70","7.406,48","4.265,11","16.064,11",0,0,111508.06,111508.06,111508.06,111508.06,111508.06,111508.06,111508.06,111508.06,111508.06,111508.06,0,0,1115080.6000000003
